State,District ,Crop,Crop_Year,Season,Area ,Production,Yield
Karnataka,BANGALORE RURAL,Urad,2002,Kharif     ,25,4,0.16
Karnataka,BANGALORE RURAL,Urad,2003,Kharif     ,104,26,0.25
Karnataka,BANGALORE RURAL,Urad,2004,Kharif     ,75,9,0.12
Karnataka,BANGALORE RURAL,Urad,2005,Kharif     ,24,5,0.21
Karnataka,BANGALORE RURAL,Urad,2006,Kharif     ,45,6,0.13
Karnataka,BANGALORE RURAL,Urad,2007,Kharif     ,4,2,0.5
Karnataka,BANGALORE RURAL,Urad,2008,Kharif     ,32,9,0.28
Karnataka,BANGALORE RURAL,Urad,2009,Kharif     ,6,1,0.17
Karnataka,BANGALORE RURAL,Urad,2010,Kharif     ,25,9,0.36
Karnataka,BANGALORE RURAL,Urad,2011,Kharif     ,8,3,0.38
Karnataka,BANGALORE RURAL,Urad,2012,Kharif     ,10,5,0.5
Karnataka,BANGALORE RURAL,Urad,2013,Kharif     ,5,2,0.4
Karnataka,BANGALORE RURAL,Urad,2014,Kharif     ,3,1,0.33
Karnataka,BANGALORE RURAL,Urad,2015,Kharif     ,10,3,0.3
Karnataka,BANGALORE RURAL,Urad,2016,Kharif     ,2,1,0.5
Karnataka,BANGALORE RURAL,Urad,2018,Kharif     ,11,5,0.45
Karnataka,BANGALORE RURAL,Urad,2019,Kharif     ,20,9,0.45
Karnataka,BANGALORE RURAL,Wheat,1999,Rabi       ,4,5,1.25
Karnataka,BANGALORE RURAL,Wheat,2010,Rabi       ,9,14,1.56
Karnataka,BANGALORE RURAL,Wheat,2011,Rabi       ,6,7,1.17
Karnataka,BANGALORE RURAL,Wheat,2018,Rabi       ,1,1,1
Tamil Nadu,CHENNAI,Banana,2018,Whole Year ,33,,0
Tamil Nadu,CHENNAI,Banana,2019,Whole Year ,27,1166,43.19
Tamil Nadu,CHENNAI,Coconut ,2018,Whole Year ,60,,0
Tamil Nadu,CHENNAI,Dry chillies,2018,Whole Year ,2,,0
Tamil Nadu,CHENNAI,Moong(Green Gram),2018,Rabi       ,2,,0
Tamil Nadu,CHENNAI,Rice,2018,Autumn     ,85,,0
Tamil Nadu,CHENNAI,Rice,2018,Summer     ,10,,0
Tamil Nadu,CHENNAI,Rice,2018,Winter     ,151,,0
Tamil Nadu,CHENNAI,Rice,2019,Autumn     ,20,,0
Tamil Nadu,CHENNAI,Rice,2019,Summer     ,9,,0
Tamil Nadu,CHENNAI,Rice,2019,Winter     ,90,,0
Tamil Nadu,CHENNAI,Sesamum,2018,Kharif     ,1,,0
Tamil Nadu,CHENNAI,Sesamum,2018,Rabi       ,5,,0
